id,uniqueid,pid,datetime,trial_id,which_item,resp,correct,rt,age,gender,race,income,employed,edu,dad_edu,mom_edu,confidence,puzzles,prev_test,max_trials
11,y170010,461752,1662496559776,33,34,8,0,31032,31,Male,White,50000-74999,Yes,DoctoralDegree,BachelorDegree,SomeColl,28,No,Yes,36
11,y170010,461752,1662496583191,34,35,3,1,23415,31,Male,White,50000-74999,Yes,DoctoralDegree,BachelorDegree,SomeColl,28,No,Yes,36
11,y170010,461752,1662496622527,35,36,8,0,39336,31,Male,White,50000-74999,Yes,DoctoralDegree,BachelorDegree,SomeColl,28,No,Yes,36
12,l424507,330447,1662495594672,0,1,8,0,26847,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662495617904,1,2,2,0,23232,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662495644585,2,3,7,1,26681,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662495672166,3,4,5,0,27580,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662495683828,4,5,8,0,11662,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662495692330,5,6,2,0,8502,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662495721830,6,7,2,0,29500,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662495758485,7,8,1,1,36654,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662495796049,8,9,4,0,37563,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662495810374,9,10,8,0,14324,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662495864050,10,11,8,0,53676,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662495899973,11,12,7,0,35923,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662495929546,12,13,2,1,29573,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662495991491,13,14,7,0,61945,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662496045839,14,15,6,0,54347,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662496054804,15,16,4,1,8965,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662496068863,16,17,4,0,14059,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662496085009,17,18,5,0,16146,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662496093428,18,19,8,0,8419,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662496117724,19,20,4,0,24296,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662496148266,20,21,8,1,30541,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662496166168,21,22,8,0,17902,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662496215840,22,23,2,0,49672,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662496259025,23,24,2,0,43185,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662496291906,24,25,1,0,32881,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662496334071,25,26,8,0,42165,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662496379131,26,27,1,0,45060,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662496518051,27,28,8,0,138920,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662496552607,28,29,3,0,34556,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662496667316,29,30,5,1,114709,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662496693093,30,31,7,0,25777,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662496722514,31,32,1,0,29421,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662496755307,32,33,3,0,32793,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662496902587,33,34,2,0,147280,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662497070444,34,35,1,0,167857,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
12,l424507,330447,1662497127568,35,36,6,0,57124,55,Male,White,16000-24999,No,BachelorDegree,SomeColl,SomeColl,0,No,No,36
13,f728054,354516,1662496057318,0,1,5,1,38269,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496073852,1,2,1,1,16534,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496085078,2,3,7,1,11226,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496093067,3,4,4,1,7989,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496102611,4,5,5,0,9544,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496109831,5,6,1,1,7220,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496120494,6,7,2,0,10663,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496149777,7,8,1,1,29283,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496156686,8,9,8,1,6909,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496166711,9,10,7,0,10025,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496202919,10,11,1,0,36208,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496221576,11,12,6,1,18657,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496241467,12,13,8,0,19890,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496255005,13,14,1,1,13538,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496288871,14,15,8,0,33866,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496298599,15,16,4,1,9728,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496319724,16,17,6,1,21125,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496328902,17,18,7,1,9178,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496348942,18,19,3,1,20040,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496369698,19,20,2,0,20756,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496394124,20,21,4,0,24426,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496407854,21,22,7,1,13730,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496431678,22,23,6,1,23823,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496497670,23,24,6,0,65992,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496518815,24,25,8,0,21145,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496561805,25,26,2,1,42990,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496584989,26,27,6,0,23184,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496606586,27,28,3,0,21597,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496619303,28,29,4,0,12717,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496627992,29,30,5,1,8689,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496631054,30,31,7,0,3062,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496633437,31,32,6,0,2383,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496635652,32,33,8,0,2215,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496637334,33,34,2,0,1682,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496639172,34,35,1,0,1838,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
13,f728054,354516,1662496640990,35,36,6,0,1818,33,Other,White,16000-24999,No,BachelorDegree,SomeHS,GradHS,26,Yes,Yes,36
14,l052301,549850,1662496528577,0,1,5,1,13620,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496540442,1,2,1,1,11865,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496551251,2,3,7,1,10809,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496556539,3,4,4,1,5288,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496562268,4,5,3,1,5729,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496577462,5,6,1,1,15194,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496591896,6,7,6,1,14434,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496603969,7,8,1,1,12073,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496609706,8,9,8,1,5737,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496617539,9,10,4,1,7833,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496624243,10,11,5,1,6704,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496630996,11,12,6,1,6752,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496652422,12,13,2,1,21426,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496680537,13,14,1,1,28115,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496707213,14,15,2,1,26675,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496713917,15,16,4,1,6704,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496758307,16,17,6,1,44390,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496768627,17,18,7,1,10320,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496808456,18,19,5,0,39829,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496876376,19,20,8,1,67920,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496892785,20,21,8,1,16409,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496901634,21,22,7,1,8849,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496919396,22,23,6,1,17762,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496961753,23,24,3,1,42357,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662496993133,24,25,7,1,31380,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662497031241,25,26,2,1,38108,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662497049139,26,27,7,1,17898,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662497199796,27,28,5,1,150657,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662497204308,28,29,6,1,4512,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662497209220,29,30,5,1,4912,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662497212229,30,31,4,1,3008,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662497217685,31,32,8,1,5456,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662497236792,32,33,5,1,19107,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662497267220,33,34,1,1,30428,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662497298664,34,35,6,0,31444,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
14,l052301,549850,1662497305256,35,36,2,1,6592,32,Male,White,35000-49999,Yes,MastersDegree,BachelorDegree,BachelorDegree,34,Yes,Yes,36
15,p013209,187279,1662496642709,0,1,5,1,34375,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662496674964,1,2,1,1,32254,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662496688147,2,3,7,1,13183,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662496705652,3,4,4,1,17504,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662496718074,4,5,3,1,12421,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662496725474,5,6,1,1,7399,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662496756287,6,7,6,1,30812,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662496790590,7,8,1,1,34301,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662496806382,8,9,8,1,15792,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662496823188,9,10,4,1,16805,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662496849197,10,11,5,1,26009,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662496868883,11,12,6,1,19685,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662496894701,12,13,2,1,25818,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662496910011,13,14,1,1,15310,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662496968284,14,15,3,0,58273,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662497003085,15,16,4,1,34800,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662497017764,16,17,6,1,14679,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662497055350,17,18,7,1,37585,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662497070461,18,19,3,1,15110,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662497098404,19,20,2,0,27942,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662497125571,20,21,8,1,27166,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662497191781,21,22,8,0,66209,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662497231195,22,23,2,0,39413,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662497266293,23,24,2,0,35097,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662497329493,24,25,4,0,63199,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662497375149,25,26,2,1,45656,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662497420075,26,27,5,0,44926,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662497452295,27,28,7,0,32220,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662497475035,28,29,8,0,22739,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662497513155,29,30,4,0,38120,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662497610019,30,31,3,0,96864,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662497644773,31,32,8,1,34754,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662497824083,32,33,5,1,179309,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662497878027,33,34,1,1,53944,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662497927261,34,35,2,0,49234,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
15,p013209,187279,1662497947963,35,36,1,0,20701,52,Male,White,12000-15999,No,BachelorDegree,MastersDegree,BachelorDegree,15,No,Yes,36
16,u068199,266259,1662496922102,0,1,5,1,38301,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662496963055,1,2,1,1,40953,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662497024519,2,3,1,0,61464,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662497057170,3,4,4,1,32651,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662497086685,4,5,3,1,29515,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662497101638,5,6,1,1,14953,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662497150373,6,7,6,1,48735,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662497194720,7,8,1,1,44347,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662497226814,8,9,8,1,32094,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662497294574,9,10,4,1,67760,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662497366022,10,11,7,0,71448,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662497419916,11,12,6,1,53893,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662497494735,12,13,6,0,74819,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662497540777,13,14,1,1,46042,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662497698837,14,15,8,0,158060,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662497918142,15,16,5,0,219305,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662497977843,16,17,6,1,59701,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662498133583,17,18,2,0,155740,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662498161126,18,19,3,1,27542,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662498240371,19,20,2,0,79245,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662498347737,20,21,1,0,107366,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662498448100,21,22,8,0,100363,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662498605095,22,23,2,0,156995,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662498822530,23,24,8,0,217435,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662498844994,24,25,2,0,22464,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662498909781,25,26,6,0,64787,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662498961813,26,27,4,0,52031,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662499010091,27,28,1,0,48278,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662499072658,28,29,7,0,62566,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662499130200,29,30,2,0,57541,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662499148928,30,31,3,0,18728,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662499165400,31,32,7,0,16471,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662499180221,32,33,3,0,14821,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662499253996,33,34,4,0,73775,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662499278901,34,35,1,0,24905,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,1662499278901,34,35,1,0,24905,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
16,u068199,266259,NA,35,36,NA,0,NA,51,Male,Black or African American,75000-99999,No,AssociateDegree,SomeHS,SomeColl,20,No,No,35
17,v426638,691256,1662496853324,0,1,5,1,22427,32,Female,Asian,35000-49999,No,AssociateDegree,SomeColl,SomeHS,20,Yes,No,36
17,v426638,691256,1662496866534,1,2,1,1,13210,32,Female,Asian,35000-49999,No,AssociateDegree,SomeColl,SomeHS,20,Yes,No,36
17,v426638,691256,1662496878899,2,3,7,1,12365,32,Female,Asian,35000-49999,No,AssociateDegree,SomeColl,SomeHS,20,Yes,No,36
17,v426638,691256,1662496899257,3,4,4,1,20358,32,Female,Asian,35000-49999,No,AssociateDegree,SomeColl,SomeHS,20,Yes,No,36
17,v426638,691256,1662496920871,4,5,3,1,21614,32,Female,Asian,35000-49999,No,AssociateDegree,SomeColl,SomeHS,20,Yes,No,36
17,v426638,691256,1662496930625,5,6,1,1,9753,32,Female,Asian,35000-49999,No,AssociateDegree,SomeColl,SomeHS,20,Yes,No,36
